0,SMILES,Kh_mean,Kh_first,Varying_1,Varying_2,Varying_3,Varying_4,Varying_5,Varying_6,Varying_7,Varying_8,Varying_9,wt,logp,fraction_sp3,ali_homo_rings,ali_hetero_rings,amide_bonds,aro_homo_rings,aro_hetero_rings,hba,hbd,tpsa,asph,ecce,isf,npr1,npr2,pmi1,pmi2,pmi3,rog,si
1-amino-4-chlorobenzene,Nc1ccc(Cl)cc1,-1.0341902971602053,-1.0341902971602053,1,1,0,0,0,0,0,0,0,127.01887687199999,1.9222,0.0,0,0,0,1,0,1,1,26.02,0.6217294703949338,0.9889925386400729,0.009465462643990072,0.14796539634071212,0.8528915292952497,90.10563575957674,519.3804455749028,608.9642442621871,2.185283718096441,0.004505394058446648
"2,6-dichlorobenzenenitrile",Clc1cccc(Cl)c1C#N,0.7339691750802005,0.7339691750802005,0,0,0,0,0,0,0,0,0,170.964254456,2.8650800000000007,0.0,0,0,0,1,0,1,0,23.79,0.30708483937068826,0.9321559693361697,0.0018326072475197235,0.36205696904071005,0.6379430309593374,348.10679256165685,613.3628719610329,961.4696645226442,2.364209159938693,2.1410163234326312e-13
"2,4,5,6-tetrachloro-1,3-dicyanobenzene",Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,-3.794082380442704,-3.794082380442704,0,0,0,0,0,0,0,0,0,263.88155872,4.043560000000001,0.0,0,0,0,1,0,2,0,47.58,0.2500795763249435,0.8689785736207823,0.0004661606114223816,0.4948497131331799,0.5051502869205728,1083.6400042020352,1106.196577492904,2189.8365815772295,2.869691767058853,5.709653060677544e-11
chlordimeform,CN(C)C=Nc1ccc(Cl)cc1C,-3.258096538021482,-3.258096538021482,0,0,0,0,0,0,0,0,0,196.076726096,2.8698200000000007,0.3,0,0,0,1,0,1,0,15.6,0.6351910569658092,0.989887598613549,0.0034269168394968214,0.14185394640651064,0.9362328226460942,273.19974965705984,1803.1121392608366,1925.9228000196183,3.189738455049192,0.24527006459656128
"3,3'-dichloro-(1,1'-biphenyl)-4,4'-diamine",Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,-2.4849066497880004,-2.4849066497880004,0,0,0,0,0,0,0,0,0,252.02210368,3.8248000000000006,0.0,0,0,0,2,0,2,2,52.04,0.6016049969528595,0.9875630803968555,0.0018352279099853631,0.15722328783317657,0.9145484443396781,498.32962945020387,2898.72189841003,3169.566266665036,3.601491105239258,0.10249120240919607
2-chloropyridine,Clc1ccccn1,0.30110509278392145,0.30110509278392145,0,0,0,0,0,0,0,0,0,113.003226808,1.7349999999999997,0.0,0,0,0,0,1,1,0,12.89,0.4891797148799415,0.9760288773839687,0.009088039993144706,0.21764105888501298,0.7823589411346095,86.08665253726421,309.4575199639176,395.54417249342026,1.8664212184083295,4.7361521040172205e-11
3-chloropyridine,Clc1cccnc1,1.0498221244986776,1.0498221244986776,0,0,0,0,0,0,0,0,0,113.003226808,1.7349999999999997,0.0,0,0,0,0,1,1,0,12.89,0.49803090106657394,0.9771689006148344,0.009153529717341338,0.21246397264288347,0.7875360274927168,86.03632170448213,318.90914102938757,404.945462678959,1.8884715061406374,2.747634990455405e-10
simazine,CCNc1nc(Cl)nc(NCC)n1,-13.624147747394936,-13.624147747394936,1,1,1,1,1,1,1,1,0,201.07812306399998,1.3885999999999998,0.5714285714285714,0,0,0,0,1,5,2,62.730000000000004,0.2672580973977472,0.9138506811370543,0.0008580474795599602,0.4060504064587821,0.6136965785800583,715.224498875966,1080.9762061434426,1761.4180099301734,2.969981502532069,0.07233064719562297
atrazine,CCNc1nc(Cl)nc(NC(C)C)n1,-10.61591517986767,-10.61591517986767,1,1,1,1,1,1,1,1,0,215.09377312799998,1.7770999999999997,0.625,0,0,0,0,1,5,2,62.730000000000004,0.28387579298366855,0.9312728934535925,0.001045154567419714,0.36432238185235544,0.7037573838565133,673.3524454607275,1300.7072280913817,1848.2324419299855,2.9766923254365243,0.18702741496368094
cyanazine,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-19.00800423142442,-19.00800423142442,1,1,1,1,1,1,1,0,0,240.08902209599998,1.6708799999999997,0.5555555555555556,0,0,0,0,1,6,2,86.52,0.21537503719351112,0.9070874884112561,0.0008792259742332462,0.4209421437297048,0.7454624772684707,847.8622096197422,1501.5114846074994,2014.2012916724518,3.0107173346364013,0.2596583013437803
anilazine,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-10.46310334047155,-10.46310334047155,0,0,0,0,0,0,0,0,0,273.9579792000001,3.575400000000001,0.0,0,0,0,1,1,4,1,50.7,0.41989763104110744,0.9650613385711005,0.0008615161884449329,0.2620240691145672,0.7379759308915383,856.6013509550075,2412.569125844579,3269.1704767796264,3.4445896352872007,9.067977991646825e-12
trichloronitromethane,[O-][N+](=O)C(Cl)(Cl)Cl,5.35317496720018,5.35317496720018,0,0,0,0,0,0,0,0,0,162.89946128,1.5908,1.0,0,0,0,0,0,2,0,43.14,0.0068113615099420766,0.49560348469028326,0.002702071374119515,0.8685488967023377,0.9180498672829809,339.75781545819916,359.1215400468722,391.1786852164275,1.8209244639290663,0.6262666600318411
dimethazone,CC1(C)CON(Cc2ccccc2Cl)C1=O,-5.480638923341991,-5.480638923341991,0,0,0,0,0,0,0,0,0,239.071306368,2.6400000000000006,0.4166666666666667,0,1,1,1,0,2,0,29.54,0.41084786092658765,0.9651371508401592,0.0016337571775934608,0.2617446848899509,0.885042369397186,541.7221001598667,1831.7354229442672,2069.6584550995976,3.044338908065838,0.26062150723809085
2-chloronitrobenzene,[O-][N+](=O)c1ccccc1Cl,0.7094087764127253,0.7094087764127253,1,0,0,0,0,0,0,0,0,156.993056048,2.2482000000000006,0.0,0,0,0,1,0,2,0,43.14,0.1975900013628764,0.8768574021381144,0.0018453486145287438,0.4807505551901083,0.6171320047671436,334.42570141400836,429.2970675357249,695.6324809271679,2.1520286128652164,0.0842807614485966
3-chloronitrobenzene,[O-][N+](=O)c1cccc(Cl)c1,0.3147107448397002,0.3147107448397002,0,0,0,0,0,0,0,0,0,156.993056048,2.2482000000000006,0.0,0,0,0,1,0,2,0,43.14,0.45791257690191495,0.9715722833728595,0.0034713342919319955,0.23674310587987077,0.7632568941404453,219.8742126087918,708.871787390162,928.7459999800853,2.427901172852906,4.838290222115133e-11
4-chloronitrobenzene,[O-][N+](=O)c1ccc(Cl)cc1,0.5108256237659905,0.5108256237659905,1,1,0,0,0,0,0,0,0,156.993056048,2.2481999999999998,0.0,0,0,0,1,0,2,0,43.14,0.673021172426802,0.9922207450780651,0.006822741423187559,0.12449093556050292,0.8755090644798696,128.32218168262855,902.4531202303717,1030.7753018713852,2.5577879012445757,3.57515738307394e-10
"1,2-dichloro-4-nitrobenzene",[O-][N+](=O)c1ccc(Cl)c(Cl)c1,-0.1823215567939546,-0.1823215567939546,0,0,0,0,0,0,0,0,0,190.954083696,2.901600000000001,0.0,0,0,0,1,0,2,0,43.14,0.45302183272652113,0.9708080229163265,0.002366689338230448,0.23985783839869265,0.7601421616087296,321.18375205808843,1017.8750596310232,1339.0588116791728,2.640876430294005,3.148158545467178e-11
"1,4-dichloro-2-nitrobenzene",[O-][N+](=O)c1cc(Cl)ccc1Cl,0.19845093872383823,0.19845093872383823,0,0,0,0,0,0,0,0,0,190.954083696,2.9016,0.0,0,0,0,1,0,2,0,43.14,0.359893449546578,0.9543491329116179,0.0020733220974613457,0.29869337540501767,0.7586080567821777,365.8901131237863,929.2713215894909,1224.9689589789268,2.561797295967956,0.08255882472583163
pentachloronitrobenzene,[O-][N+](=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.28369798762719245,0.28369798762719245,1,1,0,0,0,0,0,0,0,292.83716664,4.8618,0.0,0,0,0,1,0,2,0,43.14,0.22808166198808857,0.8708159300385098,0.0004641624307844072,0.49160921064516805,0.5413290662735045,1166.249205819373,1284.2000921827573,2372.309510411399,2.857423284328263,0.0799495149711039
2-chloro-4-nitrobenzenamine,Nc1ccc(cc1Cl)[N+]([O-])=O,-6.907755278982137,-6.907755278982137,0,0,0,0,0,0,0,0,0,172.00395508,1.8304,0.0,0,0,0,1,0,3,1,69.16,0.4353595919572579,0.967891081717502,0.0026989906576034423,0.25136995431380427,0.74911199084893,277.552643147754,827.1394791051151,1104.1599776927353,2.5297896591679496,0.003192055429156963
chloraniformethan,Clc1ccc(NC(NC=O)C(Cl)(Cl)Cl)cc1Cl,-23.85876005287556,-23.85876005287556,0,0,0,0,0,0,0,0,0,333.90010124400015,3.847600000000001,0.2222222222222222,0,0,1,1,0,2,2,41.129999999999995,0.4767380604955048,0.975070098054408,0.0009386315451577252,0.2218970569434553,0.8821044010359562,939.7770675688614,3735.883200588831,4235.193925119697,3.639111621330023,0.19777463873556073
monuron,CN(C)C(=O)Nc1ccc(Cl)cc1,-9.740968623038354,-9.740968623038354,0,0,0,0,0,0,0,0,0,198.055990652,2.4335000000000004,0.2222222222222222,0,0,2,1,0,1,1,32.34,0.7413314180214913,0.9954565936714731,0.004663474380206292,0.09521643826560439,0.9239680937035144,198.12869512593787,1922.6154231144678,2080.8244745855936,3.251944815676787,0.08488104256918085
linuron,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-8.517193191416238,-8.517193191416238,0,0,0,0,0,0,0,0,0,248.01193292,3.0185000000000013,0.2222222222222222,0,0,2,1,0,2,1,41.57,0.5991092894576762,0.9873750001240991,0.0018592946734171806,0.15840015508179064,0.8574046543256347,461.14511410384375,2496.13371241967,2911.2668094657442,3.4321479177383525,0.0741375826471342
methazole,CN1C(=O)ON(C1=O)c2ccc(Cl)c(Cl)c2,-3.7612001156935624,-3.7612001156935624,0,0,0,0,0,0,0,0,0,259.9755474120001,1.4359999999999997,0.1111111111111111,0,0,0,1,1,5,0,57.14,0.5957865140107401,0.9870431752245291,0.001754632479239103,0.1604548853811558,0.8406757322354463,479.11784500877684,2510.2554167984613,2985.9972407237506,3.3829371368670444,0.019389265275924515
chlorpropham,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.1354942159291497,-3.1354942159291497,0,0,0,0,0,0,0,0,0,213.055656304,3.2969000000000017,0.3,0,0,1,1,0,2,1,38.33,0.6801688959056458,0.9926413178827073,0.003006026577082884,0.12109175872899895,0.9103509187034375,302.8419394704296,2276.7233766571253,2500.929399730531,3.448040250469917,0.11765445694495745
chlorbufam,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-7.003065458786462,-7.003065458786462,0,0,0,0,0,0,0,0,0,223.04000624,2.9102000000000006,0.18181818181818182,0,0,1,1,0,2,1,38.33,0.6728460809708466,0.9922450645461738,0.0025334967243501594,0.12429695042019037,0.9076449235018534,358.25778449927304,2616.080751028358,2882.2733243910616,3.6183871637812564,0.10780627474115766
zarilamid,Clc1ccc(cc1)C(=O)NCOCCC#N,-11.918390573078392,-11.918390573078392,0,0,0,0,0,0,0,0,0,238.050905272,1.9575799999999997,0.2727272727272727,0,0,1,1,0,3,1,62.12,0.6785438309054131,0.9925518815398514,0.0019328169763479606,0.12182266805361217,0.9140382399169331,472.9047039125245,3548.214713393199,3881.9105792725445,4.068921033917421,0.09842284178285522
cloethocarb,CNC(=O)Oc1ccccc1OC(CCl)OC,-13.122363377404328,-13.122363377404328,0,0,0,0,0,0,0,0,0,259.0611356080001,1.9949000000000001,0.36363636363636365,0,0,1,1,0,4,1,56.790000000000006,0.1888436472214506,0.8460682342955319,0.0004935087534839942,0.5330746128977076,0.5589259435605435,1132.5552781277484,1187.4782856776103,2124.5717779943798,2.9253297448782325,0.1790894088744554
cyclanilide,OC(=O)C1CC1C(=O)Nc2ccc(Cl)cc2Cl,-9.546812608597396,-9.546812608597396,0,0,0,0,0,0,0,0,0,272.99594850800025,2.6526000000000005,0.2727272727272727,1,0,1,1,0,3,2,66.39999999999999,0.6633051588272553,0.9917049502712109,0.001703394757441871,0.12853517653769006,0.892038469101619,523.6827606780164,3634.3760573055843,4074.236911515488,3.875150637583347,0.07292211987111269
barban,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-6.745236349484363,-6.745236349484363,0,0,0,0,0,0,0,0,0,257.001033888,3.130700000000001,0.18181818181818182,0,0,1,1,0,2,1,38.33,0.6369156665092767,0.9897678547467872,0.0016228585074653577,0.14268704815063876,0.9742446282019748,600.3262907519813,4098.9330952875025,4207.293503739736,4.153770141879463,0.2563595430287479
"2,4,6-trichlorophenyl 4-nitrophenyl ether",[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,-2.0918640616783932,-2.0918640616783932,0,0,0,0,0,0,0,0,0,316.94132609200017,5.3473000000000015,0.0,0,0,0,2,0,3,0,52.370000000000005,0.44447607713957293,0.9699060732707827,0.0009581455296928947,0.24347938112384573,0.9347958471085286,975.630338126349,3745.7594322112404,4007.034737902898,3.7014245340977614,0.2900830266339833
buturon,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-9.472704636443673,-9.472704636443673,0,0,0,0,0,0,0,0,0,236.071640716,2.825400000000001,0.25,0,0,2,1,0,1,1,32.34,0.6736422935189934,0.9922027611445156,0.002479493647235951,0.12463418783463578,0.9481357395551342,382.3908726735724,2908.9807472611933,3068.1057847540783,3.6651753133261655,0.1939998185170618
fenhexamid,CC1(CCCCC1)C(=O)Nc2ccc(O)c(Cl)c2Cl,-12.206072645530174,-12.206072645530174,0,0,0,0,0,0,0,0,0,301.0636341440005,4.607900000000003,0.5,1,0,1,1,0,2,2,49.33,0.47264447390984693,0.9744918526514976,0.0010077452231410495,0.2244228801077376,0.8272246060912151,820.8668094826903,3025.721899664094,3657.678794107895,3.523637368279237,0.1911987064613737
alachlor,CCc1cccc(CC)c1N(COC)C(=O)CCl,-6.329278162450425,-6.329278162450425,1,1,0,0,0,0,0,0,0,269.11825656000036,2.9871000000000016,0.5,0,0,1,1,0,2,0,29.54,0.12716760722142592,0.8516875883033183,0.0008431834177556109,0.524049856340098,0.879092188168352,1042.587140183951,1748.9370511833206,1989.4808243346458,2.9767760714551237,0.5022465942239563
metolachlor,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,-6.285308066642974,-6.285308066642974,1,1,0,0,0,0,0,0,0,283.1339066240006,3.1641200000000014,0.5333333333333333,0,0,1,1,0,2,0,29.54,0.0637564551317456,0.767597005058776,0.0005793631001420863,0.640932787291146,0.8221597945349246,1419.0751781280055,1820.3259062628545,2214.077991119193,3.0996766896753285,0.6836756251775427
chloroxuron,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-10.87804719253426,-10.87804719253426,0,0,0,0,0,0,0,0,0,290.0822054000004,4.225800000000003,0.13333333333333333,0,0,2,2,0,2,1,41.57000000000001,0.7025458708282291,0.993764508298227,0.0014928661692029885,0.11149933653068522,0.9250618062611798,619.6548795496196,5141.008726782621,5557.4759351064595,4.411767961474892,0.12039430548783915
CGA 80000,COCC(=O)N(C1CCOC1=O)c2c(C)ccc(Cl)c2C,-15.29711509888849,-15.29711509888849,0,0,0,0,0,0,0,0,0,311.09243573600054,2.25174,0.4666666666666667,0,1,1,1,0,4,0,55.839999999999996,0.2999054245876007,0.9393918898819013,0.0008874048014352633,0.342845267174727,0.9079626610556409,1023.1662704406467,2709.6677672327705,2984.3383251932196,3.282196434979527,0.49657559215443214
butenachlor,CCc1cccc(CC)c1N(COC\C=C/C)C(=O)CCl,-4.605170185988091,-4.605170185988091,0,0,0,0,0,0,0,0,0,309.14955668800064,3.9334000000000033,0.47058823529411764,0,0,1,1,0,2,0,29.54,0.11243139392659791,0.8369834477002537,0.0005177454066428323,0.547228204934465,0.8863735158171422,1711.9872131064774,2772.993262101517,3128.470348693927,3.505170404831187,0.4138954757395703
butachlor,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-5.075173815233827,-5.075173815233827,0,0,0,0,0,0,0,0,0,311.1652067520007,4.1574000000000035,0.5882352941176471,0,0,1,1,0,2,0,29.54,0.14850808246755093,0.8660250980153799,0.0006086584359920481,0.5000005296071712,0.9262021148286651,1521.7107987981053,2818.820534273706,3043.418373963819,3.4407601843527216,0.4114882440907116
"[(3,5,6-trichloro-2-pyridinyl)oxy]-acetic acid",OC(=O)COc1nc(Cl)c(Cl)cc1Cl,-9.392661928770137,-9.392661928770137,0,0,0,0,0,0,0,0,0,254.925676028,2.5052000000000003,0.14285714285714285,0,0,0,0,1,4,1,59.42,0.23004802374362754,0.9029822918998553,0.0007150986255951824,0.4296777635802023,0.6484119791755062,906.7448264717718,1368.337524941452,2110.2903229538933,2.9239387844409173,0.28343530788494464
imidacloprid,[O-][N+](=O)NC1=NCCN1Cc2ccc(Cl)nc2,-22.31250104206299,-22.31250104206299,0,0,0,0,0,0,0,0,0,255.05230224,0.6879,0.3333333333333333,0,1,0,0,1,5,1,83.66,0.40246139780406437,0.9638686864649725,0.0011987651063845217,0.26637784302056455,0.8409548228760365,701.517602069982,2214.6909972074495,2633.5433687546765,3.2944744977377076,0.35751399459061195
fenpiclonil,Clc1cccc(c1Cl)c2c[nH]cc2C#N,-7.549609165154532,-7.549609165154532,0,0,0,0,0,0,0,0,0,235.990803552,3.8601800000000015,0.0,0,0,0,1,1,1,1,39.58,0.28589619284041257,0.9355401714928128,0.0014432788324482634,0.3532203101793533,0.8934920119128328,619.0709596961136,1565.977214092886,1752.648253385459,2.881710941788437,0.350743441374294
fenchlorazole-ethyl,CCOC(=O)c1nn(c2ccc(Cl)cc2Cl)c(n1)C(Cl)(Cl)Cl,-7.901007051992421,-7.901007051992421,0,0,0,0,0,0,0,0,0,400.90591489600024,4.5775000000000015,0.25,0,0,0,1,1,5,0,57.01,0.2622226426104269,0.9284013980114552,0.00040892942133496696,0.3715788532335711,0.8015401978963103,1960.0942267241355,4228.1585744501535,5275.042456444738,3.7690225460635016,0.19897510470016624
forchlorfenuron,Clc1cc(NC(=O)Nc2ccccc2)ccn1,-15.068273526459642,-15.068273526459642,0,0,0,0,0,0,0,0,0,247.05123962,3.3790000000000004,0.0,0,0,2,1,1,2,2,54.02,0.7850406011421573,0.996980241079904,0.003020497532713072,0.07765564304193591,0.9289211164638088,307.5391078467239,3678.7998943359294,3960.293106846664,4.005223013958688,0.018664730417580534
myclozolin,COCC1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-5.91350300563827,-5.91350300563827,0,0,0,0,0,0,0,0,0,303.0065131920003,2.8817000000000013,0.3333333333333333,0,1,2,1,0,4,0,55.84,0.44856149615735863,0.9711641823260957,0.0008708575031488938,0.23841168378853844,0.8232437706976407,945.325461078203,3264.241436274437,3965.097037428202,3.665987999600229,0.23924519449175544
clofencet,CCC1=C(C(O)=O)C(=O)C=NN1c2ccc(Cl)cc2,-23.85876005287556,-23.85876005287556,0,0,0,0,0,0,0,0,0,278.0458198920003,2.1465000000000005,0.15384615384615385,0,0,0,1,1,5,1,72.19,0.5503764109091307,0.9831555184553848,0.0014799994343118062,0.18277096741748536,0.9132271621317056,617.0456156669767,3083.10901049296,3376.05925265757,3.56304156811675,0.3364619199339011
chlozolinate,CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-6.0867747269123065,-6.0867747269123065,0,0,0,0,0,0,0,0,0,331.0014278120003,2.798400000000001,0.3076923076923077,0,1,2,1,0,5,0,72.91,0.46774723906184323,0.9739343695043465,0.0008195546083028862,0.2268299889744979,0.8678882723000824,1058.9755258618877,4051.811860078495,4668.586947649795,3.836901060061431,0.2502541378800266
monalide,CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,-5.991464547107982,-5.991464547107982,0,0,0,0,0,0,0,0,0,239.107691876,4.104800000000003,0.46153846153846156,0,0,1,1,0,1,1,29.1,0.5587630734002816,0.9836801916364271,0.0018406444895595888,0.17992576408653146,0.9475661137610595,514.8012661520441,2711.1638936398476,2861.1870499238867,3.5630047218666028,0.3602194290393304
etaconazole,CCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-8.974618038455112,-8.974618038455112,0,0,0,0,0,0,0,0,0,327.05413208000044,3.263300000000002,0.42857142857142855,0,1,0,1,1,5,0,49.17,0.15172257064854267,0.8697537116738219,0.00047334844017406664,0.49348604947820984,0.7598179152999733,1605.1978855588115,2471.514873295473,3252.77257028051,3.3415896367435876,0.36340750356489065
oxadiazon,CC(C)Oc1cc(N2N=C(OC2=O)C(C)(C)C)c(Cl)cc1Cl,-4.941642422609305,-4.941642422609305,0,0,0,0,0,0,0,0,0,344.0694477960005,4.217000000000004,0.4666666666666667,0,0,0,1,1,5,0,57.26,0.35529332180398765,0.9538188665361537,0.0005432016428592407,0.3003823727179862,0.7758023259268036,1428.2032024852263,3688.6430996548406,4754.617221916993,3.7811510465469307,0.15508055357448078
diclobutrazol,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n2cncn2,-8.987196820661973,-8.987196820661973,0,0,0,0,0,0,0,0,0,327.0905175880006,3.7757000000000023,0.4666666666666667,0,0,0,1,1,4,1,50.94,0.2798508408789671,0.9345104595700088,0.0006082337032845501,0.35593566968519863,0.8218824893638071,1351.2610118865869,3120.164284776058,3796.363014366296,3.5488033933869034,0.31082127651716074
boscalid,Clc1ccc(cc1)c2ccccc2NC(=O)c3cccnc3Cl,-9.852194258148577,-9.852194258148577,0,0,0,0,0,0,0,0,0,342.03266836400036,5.307700000000002,0.0,0,0,1,2,1,2,1,41.99,0.19154384175074343,0.8719613804648931,0.0002892404451595319,0.4895746633331403,0.6153192523395868,2127.362416415189,2673.7638802872284,4345.32784423851,3.6503080659715565,0.18680587981199098
pyraclostrobine,CON(C(=O)OC)c1ccccc1COc2ccn(n2)c3ccc(Cl)cc3,-12.154779351142624,-12.154779351142624,0,0,0,0,0,0,0,0,0,387.09858373600053,4.238900000000004,0.15789473684210525,0,0,1,2,1,6,0,65.82,0.6781763970531982,0.9924271368966611,0.0007795560067782106,0.1228347587252723,0.9552151519354863,1225.3322963711728,9528.703339316577,9975.452462211497,5.169666297016399,0.1825908494670389
chlorofluoromethane,FCCl,6.486155540589579,6.486155540589579,0,0,0,0,0,0,0,0,0,67.982905964,1.1522,1.0,0,0,0,0,0,0,0,0.0,0.6722826827717485,0.9922133671790259,0.07518061257300908,0.12454972497464366,0.908851590746457,12.088909090277191,88.21395839552848,97.06090553582756,1.2004475451659709,0.6643813477635738
chlorodifluoromethane,FC(F)Cl,8.030723050213222,8.030723050213222,0,0,0,0,0,0,0,0,0,85.973484152,1.4478,1.0,0,0,0,0,0,0,0,0.0,0.31034456606790406,0.940736767861642,0.014553458888804814,0.33913763222802473,0.7252793097289788,49.83552812224569,106.57819717329099,146.94779755004586,1.3244560244605632,0.7045058675775313
dichlorofluoromethane,FC(Cl)Cl,7.569909061285791,7.569909061285791,1,1,1,0,0,0,0,0,0,101.943933612,1.7171,1.0,0,0,0,0,0,0,0,0.0,0.31737461027535246,0.9418203403999363,0.009636829640972526,0.3361167154560275,0.7105627913563232,73.73408245542201,155.87649479597582,219.37047181775247,1.4768717697517826,0.6136264692441542
chlorotrifluoromethane,FC(F)(F)Cl,11.704370499484613,11.704370499484613,0,0,0,0,0,0,0,0,0,103.96406234,1.7449999999999999,1.0,0,0,0,0,0,0,0,0.0,0.1071835175339259,0.8160394233388557,0.011035029733290801,0.5779962452791435,0.9999999206882272,90.62050079225415,156.78387938526552,156.78389182007393,1.390932333683415,0.8369326727497182
dichlorodifluoromethane,FC(F)(Cl)Cl,10.599357709672836,10.599357709672836,1,1,1,0,0,0,0,0,0,119.9345118,2.0143,1.0,0,0,0,0,0,0,0,0.0,0.11222441597381658,0.8382611557271031,0.006618230094645894,0.5452689563867187,0.8410732355786168,127.08431462046624,196.02659281655366,233.06721046913003,1.516545528530107,0.7184917416366363
trichlorofluoromethane,FC(Cl)(Cl)Cl,9.166163084906293,9.166163084906293,1,1,1,0,0,0,0,0,0,135.90496126,2.2836,1.0,0,0,0,0,0,0,0,0.0,0.061065618568995485,0.7114109096681721,0.00332825902665264,0.7027762927170379,0.7027765200691192,211.1543946673913,211.15446297702493,300.4574810727279,1.6219638614333525,0.745355690354378
"1,1,2-trichloro-1,2,2-trifluoroethane",FC(F)(Cl)C(F)(Cl)Cl,10.280221181087686,10.280221181087686,1,1,0,0,0,0,0,0,0,185.9017677,2.9189,1.0,0,0,0,0,0,0,0,0.0,0.11016188840570547,0.8358404317261559,0.0025179480232449,0.5489724698851788,0.8222229284895282,326.54483766107404,489.0821806801767,594.8291682629788,1.94003238324604,0.6406543343423994
"1,1-dichlorotetrafluoroethane",FC(F)(F)C(F)(Cl)Cl,11.929130088916956,11.929130088916956,0,0,0,0,0,0,0,0,0,169.93131824,2.6496,1.0,0,0,0,0,0,0,0,0.0,0.06536543304544937,0.7695578580042493,0.0026933681245982113,0.6385770925925168,0.8108289942053009,301.0464803530182,382.2517558258933,471.4332597350455,1.8379304198361937,0.6679778235759387
"1,2-dichlorotetrafluoroethane",FC(F)(Cl)C(F)(F)Cl,11.68852632439994,11.68852632439994,0,0,0,0,0,0,0,0,0,169.93131824,2.6495999999999995,1.0,0,0,0,0,0,0,0,0.0,0.17649718345072785,0.8875070586535955,0.0038055149837515592,0.4607941197975985,0.8927180236566512,234.58533929528517,454.4731616073964,509.0892639826342,1.8721634014674466,0.6015728189459228
chloropentafluoroethane,FC(F)(F)C(F)(F)Cl,12.602178203051466,12.602178203051466,0,0,0,0,0,0,0,0,0,153.96086878,2.3803,1.0,0,0,0,0,0,0,0,0.0,0.1003537462746961,0.8227802034970289,0.0040767234347612955,0.5683596895746459,0.8972356135457717,220.08743735109607,347.438937890215,387.2326651381752,1.7579918098153193,0.6475689065992488
"2,2-dichloro-1,1,1-trifluoroethane",FC(F)(F)C(Cl)Cl,8.196924576272414,8.196924576272414,0,0,0,0,0,0,0,0,0,151.940740052,2.3524000000000003,1.0,0,0,0,0,0,0,0,0.0,0.14577356130745325,0.8529190807737266,0.002813863408162373,0.5220431415621714,0.6837081322993831,242.978436805462,318.2233803899169,465.4374657204937,1.8320933437263613,0.5961114564488355
"1-chloro-1,2,2,2-tetrafluoroethane",FC(Cl)C(F)(F)F,9.146800252106633,9.146800252106633,0,0,0,0,0,0,0,0,0,135.970290592,2.0831,1.0,0,0,0,0,0,0,0,0.0,0.1886073765173327,0.8961219543090015,0.005088065550421721,0.4438078897512027,0.8194433973471353,161.05205194913736,297.3652421386923,362.88686088799057,1.7346444089237967,0.6096161508930128
"2-chloro-1,1,1-trifluoroethane",FC(F)(F)CCl,7.867789500972642,7.867789500972642,0,0,0,0,0,0,0,0,0,117.979712404,1.7874999999999999,1.0,0,0,0,0,0,0,0,0.0,0.33077329166182534,0.9443277251337555,0.010368195228940662,0.3290063031975318,0.9940007978014038,95.87018529771287,289.645030338768,291.3931568057328,1.6901227927001083,0.5940042416193846
"1,1-dichloro-1-fluoroethane",CC(F)(Cl)Cl,8.145629634983754,8.145629634983754,0,0,0,0,0,0,0,0,0,115.959583676,2.1071999999999997,1.0,0,0,0,0,0,0,0,0.0,0.10107479157597868,0.8258050206727724,0.006391510691816581,0.5639557321560283,0.851143827759095,133.16786418723564,200.98209699102438,236.13176814096536,1.5614555225651583,0.6491085239764116
"1-chloro-1,1-difluoroethane",CC(F)(F)Cl,8.785194656849953,8.785194656849953,0,0,0,0,0,0,0,0,0,99.989134216,1.8379,1.0,0,0,0,0,0,0,0,0.0,0.09328320607854618,0.8026103657056334,0.010109060929518797,0.5965036469811978,0.9786477613613298,96.80896852680405,158.8286690415533,162.29400946119534,1.4420004773001711,0.62434181616031
